[Name]
daisy-mamil4_3

[Notes]


[Components]
time,OUTPUT1, OUTPUT2, OUTPUT3

[Componentnotes]

[Values]
-0.5,0.36,0.437,0.758
-0.45,0.3350966134942665,0.447292375620861,0.7627492825084086
-0.4,0.313571397523274,0.4568605441346086,0.7655026177597648
-0.35,0.2949282525772633,0.4658015065150467,0.7665703966175321
-0.3,0.2787444213505554,0.4741980353196195,0.7662169161576065
-0.25,0.2646596400056973,0.4821207779995122,0.7646672003200715
-0.2,0.2523668943035859,0.4896300490658014,0.7621128115744662
-0.15,0.2416045431210703,0.4967773571725346,0.758716802863094
-0.1,0.232149607067671,0.5036067063463205,0.7546179369800041
-0.05,0.2238120499676646,0.5101557046947385,0.7499342817894082
0.0,0.2164299061557957,0.5164565091944079,0.7447662735524765
0.05,0.2098651286700492,0.522536630663915,0.739199327125362
0.1,0.204000051513121,0.5284196197442088,0.7333060599681143
0.15,0.1987343753123702,0.534125651353906,0.727148187193392
0.2,0.1939825987858847,0.539672022786593,0.720778136187795
0.25,0.1896718302509214,0.5450735780524867,0.714240422449803
0.3,0.1857399227820032,0.5503430695409979,0.7075728218089522
0.35,0.1821338852766477,0.5554914661500884,0.7008073692644902
0.4,0.1788085285270383,0.5605282158795447,0.6939712100223727
0.45,0.1757253115830701,0.5654614695822606,0.68708732462915
0.5,0.1728513587654444,0.5702982716281412,0.6801751468224444

